supplier_name,address,country,state,city,postal_code,owner_company
YOUNGIL LEATHER,LOT A6 1 4 THANH THANH CONG IP AN HOA WARD,Vietnam,Tây Ninh,TRANG BANG,80900,Nike
ACE ACCESSORIES,3F Nr 190 Gongye 9th Rd Dali Dist,Taiwan,Taichung,TAICHUNG,412037,Nike
SELF MAGLIERIA,VIA RISORGIMENTO 48,Italy,Como,Vertemate con Minoprio,22070,Nike
STELLA,Inside the industrial park of Shao Yang County,China,Hunan,Shaoyang,422100,Nike
ZHANGPU HENGXIN,NO 87 Changfa Road Changqiao Town Zhangpu,China,Fujian,Zhangzhou,363200,Nike
FENG TAY,"No. 399, ChengMen Street, ChengMen Town, CangShan Districts",China,Fujian,Fuzhou,350018,Nike
BRANDIX ASIA HOLDINGS,"No 27, Export processing zone",Sri Lanka,Galle,Koggala,80630,Nike
SONG HONG,Industrial Cluster in Nghia Thai Commune,Vietnam,Nam Ðnh,Nam Dinh/ Nam Dinh,420000,Nike
COSMOPOLITAN TEXTILE,THE THIRD INDUSTRIAL ESTATE,China,Guangdong,Dongguan,523159,Nike
TORAY,301 Ruixing Road,China,Jiangsu,Nantong,226009,Nike
MAXTURN APPAREL,Unit G1 B Que Vo Industrial Zone,Vietnam,Bc Ninh,Bac Ninh,16000,Nike
MAS HOLDINGS,Nartupana Estate,Sri Lanka,Kalutara,Neboda,12030,Nike
UNITED CREATION,Block K Block Q National Road No 41,Cambodia,Kampong Spueu,Somoroung Tong,050109,Nike
ANHUI COSMO,"Economic Development Zone, Jinzhai County",China,Anhui,Lu an,237321,Nike
CRYSTAL,Room 101 No3 Building No112 Chang Huang Road,China,Guangdong,DONGGUAN CITY,523570,Nike
TRIMCO GROUP,Plot No 6 and 7 ,India,Maharashtra,Vasai East ,401208,Nike
TP INC,Bac Giao Cu Trung Hamlet Dong Son Commune Nam Truc District,Vietnam,Nam Ðnh,Nam Dinh,07000,Nike
NAN YANG,27 Phetkasem Rd,Thailand,Bangkok,Nongkham,10160,Nike
BAIKSAN,JL  BUMI MAS I NO 7 KAWASAN INDUSTRI DAN PERGUDANGAN,Indonesia,Banten,Tangerang Banten,15710,Nike
MAXPRO,Phil Bright Corp Lot 1 Block 8,Philippines,Bataan,Bataan,2111,Nike
INDIANA KNITWEAR,Calzada concepcion 5ta calle 5 26 Zona 6 Ofi,Guatemala,Guatemala,Villa Nueva,01064,Nike
UNITED CREATION,D2 2 Mingde Road Glasses Industrial Park Yujiang District,China,Jiangxi,Yingtan,335200,Nike
TEXTURERIAS,MARIANO ABASOLO 206,Mexico,México,Santiago Tianguistenco,52600,Nike
THUAN PHUONG,191 Dinh Duc Thien Street,Vietnam,Ho Chi Minh,Binh Chanh District,700000,Nike
MILTEKS,6th of October Industrial zone 1 B42 no196,Egypt,AI Jizah,Cairo,12451,Nike
SUN HING OPTICAL,No 43 XinFeng Road XinMin District ChangAn Town,China,Guangdong,Dongguan,523879,Nike
WENZHOU OUTLOOK,Number 12  Shengye Rd  Lucheng District,China,Zhejiang,Wenzhou,325019,Nike
GOLD LONG JOHN,Road 25B Nhon Trach 2 Industrial Zone,Vietnam,Da Nang-- thanh ph,Nhon Trach,815956,Nike
CHUAN CHENG,No 56 Chung Shan Road,Taiwan,Taichung,TAICHUNG,428,Nike
MILTEKS,Bobokvati Street 14 Bobokvati Village,Georgia,Ajaria,Kobuleti,6200,Nike
SABRINA,Federal Highway 129,Mexico,Puebla,Tlatlauquitepec,73907,Nike
LEADING STAR, Lot CN 04 South Zone A Bim Son Industrial park Bac Son Ward,Vietnam,Bình Duong,Bim Son,44000,Nike
H&L,Lot D 11 CN My Phuoc 2 IP My Phuoc Ward,Vietnam,Bình Duong,Ben Cat District,590000,Nike
PRIMA,Jl Raya Kaligawe Km 7 Semarang,Indonesia,Jawa Tengah,Semarang,50117,Nike
DAEWON,868 14 Gyeonggi daero,South Korea,Gyeonggido,Osan Si,18111,Nike
HIRDARAMANI FASHIONS (PVT) LTD VAVUNIYA,No 400,Sri Lanka,Vavuniya,Vavuniya,43000,Nike
YKK,Plot No 699 Sector 2,India,Haryana,Rewari,123501,Nike
TIONG LIONG GROUP,Hongkuan Industry Village,China,Fujian,Fuqing City,350323,Nike
NINGBO MITSUBANA,NO 1338 YUFAN ROAD E ZHENHAI,China,Zhejiang,NINGBO,315207,Nike
FAR EASTERN,88 Tianling Road,China,Jiangsu,Suzhou,215128,Nike
CHANGSHIN,Matiquan Road 6,China,Shandong,QingDao,266300,Nike
ARTISTIC BELT AND ACCESSORIES,"Factory 7, DE1B & DE1 St., My Phuoc 3 Industrial Park,",Vietnam,Bình Duong,Ben Cat Town,82575,Nike
REGINA MIRACLE,NO 9 East West Road VSIP Hai Phong,Vietnam,Hai Phong,Hai Phong,180000,Nike
MAXIM,62 4 Habarakada Homagama,Sri Lanka,Colombo,Homagama,10200,Nike
SHOETOWN,Jl. Raya Serang Km. 24,Indonesia,Banten,Tangerang,15610,Nike
ZHEJIANG WALT,NO 212 km Highway No 4,Cambodia,Krong Preah Sihano,Sihanouk ville,18205,Nike
SHENZHOU,LOT D1 ROAD D4 DONG NAM IP HOA PHU COMMUNE CU CHI DISTRICT,Vietnam,Ho Chi Minh,HO CHI MINH CITY,700000,Nike
RAMATEX,Lot 2552,Malaysia,Johor,Batu Pahat,83000,Nike
TY FASHION ( CAMBODIA ) PLC,National Road No 51 Srah Po Village Phsar Dek Commune,Cambodia,Kandaal,Phsar Dek Commune,080809,Nike
ECLAT,5A RD NHON TRACH 2 INDUSTRIAL ZONE NHON TRACH DIST,Vietnam,Ðng Nai,Nhon Trach,810000,Nike
DELTA,Delta Textile Shamal El Saeed,Egypt,AI Minya,El-Minya,61784,Nike
YOUNG CLOTHING,Romlech Village Rolaing Krerl Commune Samroung Torng Dist,Cambodia,Kampong Spueu,Phnom Penh,050106,Nike
EXCELLENCE SPORTING GOODS,No 32  VSIP II A Street 31,Vietnam,Bình Duong,Bac Tan Uyen,822710,Nike
ZHIXIANG KNITTING FACTORY,NO 9 TONGGUANG ROAD,China,Jiangsu,YAN CHENG,224373,Nike
DELTA,Phu Kim Village Cat Trinh Commune,Vietnam,Bình Ðnh,Phu Cat,55000,Nike
INDUSTRIAS MERLET,Calle Circunvalacion No 3 Poligono A,El Salvador,La Libertad,Antiguo Cuscatlan ,01502,Nike
GRUPO MEXICO,BUILDING 3  SOUTH  XUNMEI  INDUSTRY  DISTRICT,China,Fujian,Quanzhou,362000,Nike
UAB HALTEX,Audeju str,Lithuania,Alytaus Apskritis,Alytus,62175,Nike
AVERY DENNISON,Tan Shan Village  Hua Long Town  Panyu,China,Guangdong,Guangzhou,511434,Nike
THUAN PHUONG,09 09A To Ky Str Trung My Tay Ward Dist 12,Vietnam,Ho Chi Minh,Ho Chi Minh City,70000,Nike
FOUNDATION GARMENTS,Lot 03 EPZ Denver Estate Mawathagama,Sri Lanka,Kurunegala,Kurunegala,60060,Nike
SIGMA,AV AVI GIAO LONG INDUSTRIAL PARK II AN PHUOC COMMUNE,Vietnam,Bn Tre,BENTRE,86000,Nike
PAIHO GROUP,NO 18 HEXIN RD XISHAN ECONOMIC DEVELOPMENT ZONE,China,Jiangsu,WUXI CITY,214101,Nike
MERCINDO,Jl Raya Semarang Bawen Km 29 Desa Samban Bawen,Indonesia,Jawa Tengah,Ungaran,50661,Nike
WAN WAY,"No 89 Sec 4,Tainan,Tainan,70966",Taiwan,Tainan,Tainan,70966,Nike
ECLAT,Lot 28 Road No7 Trang Bang Industrial Park,Vietnam,Tây Ninh,Trang Bang,843440,Nike
FAR EASTERN,No 1588 Yinzhong S Road Hedong Industry Park,China,Jiangsu,Suzhou,215128,Nike
SHAHI,Plot No 44 51 SY,India,Karnataka,Mandya,571428,Nike
SHOETOWN,Jalan Raya Sumedang Cirebon,Indonesia,Jawa Barat,Majalengka,45453,Nike
HONSIN,No 6 Jiaxing Road East Shuyang Economic Dev Zone,China,Jiangsu,Jiangsu Province,223600,Nike
WEIFANG AOXIANG SPORTS,Xilianzitun Village Wangjiazhuang Street,China,Shandong,Weifang,262105,Nike
COSMOPOLITAN TEXTILE,"Block 17 to 21 LongzhuYuan, Nanlang Industrial District",China,Guangdong,Zhongshan,528400,Nike
MAS HOLDINGS,Bharathipuram Road,Sri Lanka,Kilinochchi,Kilinochchi,44000,Nike
SAMIL,191 7  Noksansaneopjungro,South Korea,Busan Gwangyeogsi,Busan,46753,Nike
RJ LIEBE ATHLETIC LETTERING,2720 Washington,USA,Missouri,ST. Louis,63103,Nike
EMBLEM SOURCE,4417 Westgrove Drive,USA,Texas,Addison,75001,Nike
FENG TAY,11 Road Dong Xuyen Industrial Zone Ward Rach Dua,Vietnam,Bà Ra - Vung Tàu,Vung Tau,78000,Nike
KURIM,XINXING INDUSTRIAL ZONE XINLIAN VILLAGE,China,Guangdong,"DONGGUAN, GUANGDONG",523917,Nike
CHING LUH,Thuan Dao Ind Park,Vietnam,Long An,Ben Luc,700000,Nike
HUA FENG TEXTILE,West side,China,Fujian,Putian,351146,Nike
CHANGSHIN,Mocheng Road59 2,China,Shandong,Qingdao,266200,Nike
DONGGUAN YOUKAI,Room 501 Building 2 No 11 Dalingshan Hupan Nan Yi Jie,China,Guangdong,Dongguan,523000,Nike
YKK,No 468 Luchun Road,China,Shanghai,Shanghai,200245,Nike
ASIATAN,93 TIANHE W ROAD BAI SHA VILLAGE,China,Guangdong,Jiangmen Guangdong,529000,Nike
CHING LUH,LOT G2 G8,Vietnam,Vinh Long,VINH LONG,89000,Nike
CHANGSHIN,LO IV II TAN PHU INDUSTRIAL ZONE,Vietnam,Ðng Nai,Dong Nai,76000,Nike
TEGRA,American Industrial Park,El Salvador,La Libertad,Ciudad Arce,05002,Nike
SPORTS CITY,South of Lijiazhuo community,China,Shaanxi,Weinan City,715600,Nike
SHOETOWN,Bapian Village Xuanzhen Road,China,Guangdong,Qingyuan City,511800,Nike
FORMOSA TAFFETA,317 Shuliou Road,Taiwan,Yunlin,Touliou,640,Nike
DER WILL,Monsenor de Andrea 3333 Villa de Mayo,Argentina,Buenos Aires,Buenos Aires,1614,Nike
KUO YUEN,Thanh Thanh Cong Industrial Zone,Vietnam,Tây Ninh,Trang Bang,840000,Nike
WILSON GARMENT,Lot B5 1 Road D11,Vietnam,Tây Ninh,Trang Bang,840000,Nike
SPORTS GEAR,THUAN HOA HAMLET TRUONG MIT COMMUNE,Vietnam,Tây Ninh,DUONG MINH CHAU DISTRICT,730000,Nike
CHANGSHIN,JL DUSUN GINTUNGKOLOT,Indonesia,Jawa Barat,KARAWANG,41371,Nike
TREMON,Lot 24 Road No6 Trang Bang Industrial Park,Vietnam,Tây Ninh,Tay Ninh,80000,Nike
YKK,No 50 Tieshan West Road,China,Liaoning,Dalian,116000,Nike
PARAMOUNT,Highway 19,USA,Missouri,Winona,65588,Nike
MAS HOLDINGS,Mas Fabric Park,Sri Lanka,Kegalla,Kegalle,71000,Nike
YC TEC CORPORATION,Kp Cisantri RT 002 RW001,Indonesia,Jawa Barat,Purwakarta,41181,Nike
SHOETOWN,"Deng Ta Road, Qiyang Development Zone",China,Hunan,YongZhou City,426100,Nike
HI TECH,18 Moo 2 Nonphueng Warinchamrap,Thailand,Ubon Ratchathani,Ubonratchathani,34190,Nike
KAM HING,No 68 Industrial North Road,China,Guangdong,Enping City,529400,Nike
RAMATEX,Phum Chumpou Voin,Cambodia,Phnom Penh,Phnom Penh,120911,Nike
DUCKSAN,Lot A4 Dat Cuoc Industrial Dat Cuoc ward,Vietnam,Bình Duong,Bac Tan Uyen,590000,Nike
HWASEUNG CROWN,Land plot No 19 Map sheet No 7,Vietnam,Hu Giang,Vi Thanh,95000,Nike
STAPLES CONTRACT AND COMMERCIAL,1520 Albany Place SE,USA,Iowa,Orange City,51041,Nike
TONG HONG,HEPU COUNTY,China,Guangxi,Bekasi,536000,Nike
MAS HOLDINGS,Building D Altajamouat Industrial City,Jordan,Amman,Sahab,11636,Nike
PRATAMA,Jl Raya Bangsri,Indonesia,Jawa Tengah,Brebes,52253,Nike
GATTO,Via Galileo Galilei 30,Italy,Lombardia,Carnate,20866,Nike
SATO KNIT,2653 -1 Kitahama-machi,Japan,Kumamoto,Amakusa-city,863 0011,Nike
LION BROTHERS,101 201 301 501 Building B Hongfa Industrial Town,China,Guangdong,Shenzhen,518103,Nike
FENG TAY,No 52 Kegong 8th Road,Taiwan,Yunlin,Douliou,640,Nike
FAR EASTERN,St 32 12A VSIP II A,Vietnam,Bình Duong,Binh Duong,750000,Nike
DELTA,INDUSTRIAL ZONE 1 HAYOTZRIM ST,Israel,H_efa,KARMIEL,20100,Nike
XIAMEN GOGE,Room 703 No 9 to 6 Tongming North Road Tongan District,China,Fujian,Xiamen,361113,Nike
SOUTH ISLAND,Hoa Phuc Hamlet,Vietnam,Tin Giang,Tien Giang,860000,Nike
HAYAFUJI,96 9,Japan,Kyoto,Kyoto-shi,603-8487,Nike
AVERY DENNISON,7 Guangyi Road Nansha District,China,Guangdong,Guangzhou,511458,Nike
HONSIN,MADAGALLA ROAD IBBAGAMUWA,Sri Lanka,Kurunegala,KURUNEGALA,60500,Nike
NICE APPAREL,NO 001 DISTRICT 3 OF HECHENG INDUSTRIAL PARK,China,Guangdong,Heshan,529727,Nike
PILOT,"89 13 Moo 2 Rama ll Road T Kokkrabur,Muang,Samut Sakhon,74000",Thailand,Samut Sakhon,Muang,74000,Nike
MORICH,JL RAYA KARANGJATI KM 25 GEMBONGAN KARANGJATI BERGAS,Indonesia,Jawa Tengah,UNGARAN,50552,Nike
VERTICAL KNITS,CALLE 20 131 C X 27 Y 29,Mexico,Yucatán,Baca,97450,Nike
SHENZHOU,No 888 Tinhai Road Chunxiao Industrial Zone,China,Zhejiang,Ningbo,315800,Nike
FUN TEES,Zona Franca El Pedregal,El Salvador,La Paz,El Rosario La Paz,28026,Nike
JOONGANG TEXTILE,17 Hasinbeonyeong ro,South Korea,Busan Gwangyeogsi,Busan,49432,Nike
SUNNY JET,National Road 02,Cambodia,Taakaev,Phnom Penh,210810,Nike
PAIHO GROUP,"NO 575 HO KANG ROAD HO MEI TOWN CHANG HUA HSIEN,Changhua,50844",Taiwan,Changhua,CHANG HUA HSIEN,50844,Nike
SONG HONG,Industrial Cluster in Hai Phuong Commune,Vietnam,Nam Ðnh,Nam Dinh,420000,Nike
PARAMOUNT,1916 Imperial Way,USA,Missouri,Bourbon,65441,Nike
RAMATEX,"115 Ting Nan Lu, Wei Ting Town, Suzhou Industrial Park",China,Jiangsu,Suzhou,215121,Nike
VO NHAI 1 GARMENT BRANCH,Cay Bong Industrial Park La Hien Commune Vo Nhai District,Vietnam,Thái Nguyên,Thai Nguyen,24000,Nike
SAN FANG,NO 402 FENGREN ROAD,Taiwan,Kaohsiung,Kaohsiung,814,Nike
DASS,RUA PROFESSORA MARIA LIA CELIA VELLAME,Brazil,Bahia,SANTO ESTEVAO,44190-000,Nike
DEAN SHOES,West side of Tongzhong Road Line S225,China,Guangdong,Meizhou,514000,Nike
PACIFIC ATHLETIC WEAR,7340 Lampson Avenue,USA,California,Garden Grove,92841,Nike
BAIKSAN,10 Noksansandan 382 ro,South Korea,Gyeongsangnamdo,Busan,46757,Nike
AVERY DENNISON,Gocerler Mahallesi Baskomutan Ataturk Caddesi,Turkey,Tekirdag,Tekirdag,59600,Nike
GUANG DER,Summitop Industrial,China,Guangdong,"Liaobu Town, Dong Guan",523406,Nike
YOUNGIL LEATHER,GRAHA BALARAJA INDUSTRIAL ESTATE E3 E5,Indonesia,Banten,Tangerang Banten,15610,Nike
DECOR,LIDIAN TOWN GUANGLING DISTRICT,China,Jiangsu,YANGZHOU,225106,Nike
PRATAMA,Jalan Raya Bandung Tasikmalaya KM 43 Desa Cijolang,Indonesia,Jawa Barat,Garut,44186,Nike
LEE BOU LABEL ENTERPRISE,VSIP 2 A 10 NUMBER 30 STREET,Vietnam,Bình Duong,Tan Uyen Town,590000,Nike
MAXIM,Phum Trapeang Thnong,Cambodia,Phnom Penh,Khan Por Sen Chey,120901,Nike
ASIAN SOURCING HEADWEAR,ROAD No 3 NHON TRACH 2 IZ NHON PHU,Vietnam,Ðng Nai,NHON TRACH,810000,Nike
SOUTH ISLAND,1A HUNG DAO VUONG WARD 1 VINH LONG CITY VINH LONG PROVINCE,Vietnam,Vinh Long,Vinh Long,84-0270,Nike
CHANGSHIN,Thanh Phu Vinh Cuu Dong Nai,Vietnam,Ðng Nai,Dong Nai,76000,Nike
ANIGER,AV JOSE G PINHEIRO 155 EDMILSON CORREIA,Brazil,Ceará,QUIXERAMOBIM,63800-000,Nike
POVOLO,VIA GRAN BRETAGNA 1,Italy,Varese,Gallarate,21013,Nike
MEN CHUEN,ROAD NO 9 Nhon Trach VI Industrial Park,Vietnam,Ðng Nai,Nhon Trach,810000,Nike
CHING LUH,JL Raya Pasarkemis Rajeg,Indonesia,Banten,Tangerang,15560,Nike
RAMATEX,National Road No 3 Phum Prey Kambot,Cambodia,Phnom Penh,Phnom Penh,120910,Nike
KANAAN,Jalan Raya Jepara Kudus,Indonesia,Jawa Tengah,Jepara,59462,Nike
SOUTH ISLAND,2468 Solok Perusahaan Dua,Malaysia,Pulau Pinang,Perai,13600,Nike
TOYAMA SPORTS,345 Fukumitsu,Japan,Toyama,Nanto,939-1637,Nike
EVEREST TEXTILE,No 256 Minghe Village,Taiwan,Tainan,Tainan City,743002,Nike
BIG GAME SPORTS,13835 Welch Rd,USA,Texas,Dallas,75244,Nike
ONTIDE,JL Soekarno Hatta Km 25,Indonesia,Jawa Tengah,Semarang,50552,Nike
CHARMGO,Pham Bostanei Kuhn Kaheing Srok Samrongtong Kampong Spey,Cambodia,Kampong Spueu,Kampong Spey,05207,Nike
SAN FANG,YUE YUEN INDUSTRIAL PARK,China,Guangdong,"DONGGUAN, GUANGDONG",511700,Nike
SONG HONG NGHIA HUNG COMPANY,Team 12 Nghia Phong Commune,Vietnam,Nam Ðnh,Nam Dinh,420000,Nike
MAXPORT,Lot No85 Map No44,Vietnam,Nam Ðnh,Nam Dinh,42000,Nike
CHING LUH,Tri Yen Hamlet Tan Kim Commune Can Giuoc County,Vietnam,Long An,Long An,82500,Nike
TIONG LIONG GROUP,NO 8 Lane 758 SEC 3 ZHONGQING RD,Taiwan,Taichung,Taichung City,428,Nike
CHANGSHIN,Lot C Loc An Binh Son Industrial Zone,Vietnam,Ðng Nai,Long Thanh District,00061,Nike
HI TECH,211 18 26,Thailand,Bangkok,Bangkok,10120,Nike
SHOETOWN,"50 Yan Jiang East Road,San Jiang Town Lian Nan County",China,Guangdong,QING YUAN,513300,Nike
LITTLE KING,No 230 Hongzun Road,Taiwan,Taoyuan,Taoyuan,324,Nike
ASIAN SOURCING HEADWEAR,D02 Street Chau Duc Industrial Zone,Vietnam,Bà Ra - Vung Tàu,Chau Duc,78000,Nike
GIANEL,ZONA INDUSTRIALE,Italy,Lecce,CASARANO,73042,Nike
RAMATEX,Phum Chumpou Voin,Cambodia,Phnom Penh,Phonm Penh,120911,Nike
HUALI,Nghi Son Economic Zone,Vietnam,Thanh Hóa,Nghi Son Township,450000,Nike
TAEKWANG,864 Street C group,Vietnam,Tin Giang,My Tho,860000,Nike
POU CHEN,No 2 Fugong Rd,Taiwan,Changhua,Changhua,506027,Nike
STELLA,DONG KY VILLAGE NGHIA MINH WARD NGHIA HUNG DISTRICT,Vietnam,Nam Ðnh,Nam Dinh,420000,Nike
DELTA,36 Kaixiang Avenue,China,Zhejiang,Datang Street Zhuji,311812,Nike
ORIENTAL GARMENT,178 Moo 17,Thailand,Chaiyaphum,Nongbuadang,36210,Nike
EUN SUNG GLOBAL,39 DONGBUK RO 473 BEON GIL,South Korea,Gyeongsangnamdo,"Gimhae, Gyeongnam",621 010,Nike
DAE YOUNG RUBBER,Ong Dong quarter,Vietnam,Bình Duong,Tan Uyen,75000,Nike
INTERLOOP,7 km Khurrianwala Jaranwala Road,Pakistan,Punjab,Faisalabad,37660,Nike
TAEKWANG,No 8 Road 9A,Vietnam,Ðng Nai,BIEN HOA,700000,Nike
DIAMANT,Milosa Oblica,Bosnia,Republika Srpska,Kotor Varos,78220,Nike
KURARAY,NO 1568 Dongfang Road Jiaxing,China,Zhejiang,Jiaxing Zhejiang,314031,Nike
CLASSICO,"Marcilio Dias, 10",Brazil,Santa Catarina,Saudades,89868-000,Nike
FENG TAY,NO 888 CHENGHAN WEST ROAD,China,Fujian,Putian,351131,Nike
SHOETOWN,"JALAN LANUD SUKANI, DESA BUNTU",Indonesia,Jawa Barat,MAJALENGKA,45456,Nike
SAN FANG,LOT II4 MY XUAN A2 INDUSTRIAL PARK,Vietnam,Bà Ra - Vung Tàu,PHU MY TOWN,78707,Nike
EAGLE NICE,No 76 Gong Zhang Road,China,Jiangxi,Yifeng,336300,Nike
ECLAT,Jl SAPTARENGGA No 11 Kel Wonorejo Kec Kaliwungu,Indonesia,Jawa Tengah,Kendal,51372,Nike
SHOETOWN,"Zhuting industrial zone, Xuanfeng town, Luxi county Pingxiang city,",China,Jiangxi,Pingxiang,337000,Nike
SOUTH ISLAND,Hung Thanh Hamlet,Vietnam,Tin Giang,Go Cong City,860000,Nike
YOU YOUNG,Lot L VIET HUNG 2 INDUSTRIAL PARK,Vietnam,Bình Duong,"Ben Cat, Binh Duong",820000,Nike
HUALI,TAY HO VILLAGE,Vietnam,Thanh Hóa,Tho Xuan,440000,Nike
SHENZHOU,INTERSECTION OF DAGANG ROAD 5th ROAD,China,Zhejiang,NingBo,315800,Nike
SOUTH ISLAND,Lot IV No 13 No 4 Street,Vietnam,Ho Chi Minh,Ho Chi Minh,700000,Nike
KWAN TAT VIET NAM INDUSTRIAL LIMITED,T6 147M 6 group,Vietnam,Bình Duong,Thuan An,752118,Nike
KUO YUEN,NO 2 Jing Cheng 2 Road Huang Jiang Dong Guan China,China,Guangdong,Dongguan,523750,Nike
HADDAD,No175 Ji an Road tongan District,China,Fujian,Xiamen,361100,Nike
TIGAMARO,Via Cristoforo Colombo 164,Italy,Macerata,Macerata,62029,Nike
MAXPORT,Lot with area of 110238 m2,Vietnam,Thái Bình,Vu Thu,410000,Nike
DASS,Av Juracy Magalhaes 5100,Brazil,Bahia,Vitoria da Conquista,45023-490,Nike
MAS HOLDINGS,Dulailet Alhamaideh Leb and Mlaih,Jordan,Madaba,Madaba,11636,Nike
DECOR,NO11 CHANGJIANG RD,China,Jiangsu,Yancheng,224007,Nike
DIAMANT,Viale del Lavoro 8,Italy,Verona,Sorga,37060,Nike
POU CHEN,No 1 Baojia Rd North Industrial Park YangXin HUBEI CHINA,China,Hubei,Huangshi,435200,Nike
ENVA TEXTILE GROUP,ISMAILIA PUBLIC FREE ZONE,Egypt,AI Isma iliyah,ISMAILIA,41639,Nike
FENG TAY,Plot No 3B SIPCOT Industrial Park,India,Tamil Nadu,Thiruvannamalai,631701,Nike
THO XUAN CORP,THO XUAN TOWN INDUSTRIAL CLUSTER XUANTRUONG COMMU,Vietnam,Thanh Hóa,Thanh Hoa,40000,Nike
ISA,LOT M2 M3 VIET HUONG 2 INDUSTRIAL ZONE AN TAY VILLAGE,Vietnam,Bình Duong,Binh Duong,820000,Nike
ATOMS,"156-4,DAIFUKU",Japan,Nara,SAKURAI,6330067,Nike
HAIVINA HONG,Nam Hong Industrial Zone,Vietnam,Hà Tinh,Ha Tinh Province,480000,Nike
GB LIGHT,LOT B2 7,Vietnam,Bình Duong,Thu Dau Mot,75000,Nike
LUCKY STAR,No 108 part of lot D road No 3 Dong An IP Binh Hoa Ward,Vietnam,Bình Duong,Thuan An,820000,Nike
FENG TAY,Song May Industrial Zone Bac Son Ward,Vietnam,Ðng Nai,Trang Bom,76000,Nike
INTERLOOP,"Weniwalgodalle Estate, Dagonna Road",Sri Lanka,Colombo,Minuwangoda,11550,Nike
TEAM EDITION,4208 19th Street Court East,USA,Florida,Bradenton,34208,Nike
DUCKSAN,76 Opoanro,South Korea,Gyeonggido,Gyeonggi Do,12774,Nike
JOONGANG TEXTILE,15 Dadae ro 320beon gil,South Korea,Busan Gwangyeogsi,Busan,49469,Nike
SHOETOWN,"Xiangtang village, Xiangtang town",China,Jiangxi,Nanchang,330201,Nike
TIE TEXTILES,PUBLIC FREE ZONE  NASR CITY,Egypt,Ash Sharqiyah,CAIRO,11816,Nike
DEAN SHOES,Road 3 in Industrial Zone Linh Trung 2,Vietnam,Ho Chi Minh,Ho Chi Minh City,700000,Nike
KUO YUEN,NHON TRACH 3 INDUSTRIAL ZONE NHON TRACH DISTRICT,Vietnam,Ðng Nai,Dong Nai,810000,Nike
MAS HOLDINGS,MAPAKADEWEWA,Sri Lanka,Monaragala,MAHIYANGANAYA,90730,Nike
LIM,VIA FRASSENARA 21,Italy,Padova,Montagnana,35044,Nike
HUALI,Hoang Long Industrial Zone,Vietnam,Thanh Hóa,Thanh Hoa,440000,Nike
FORMOSA TAFFETA,Section 1 Nhut Chanh Com Ben Luc District,Vietnam,Long An,Ben Luc District,81000,Nike
HUA FENG TEXTILE,Textile Workshop 4th floor,Vietnam,Ðng Nai,Nhon Trach,76266,Nike
ORIENTAL GARMENT,PLOT K BINH HOA IZ BINH HOA COMMUNE CHAU THANH DISTRICT,Vietnam,An Giang,AN GIANG,90000,Nike
GOLD LONG JOHN,NO 95 GAO PING INDUSTRIAL ZONE SAN JIAO TOWN,China,Guangdong,Zhongshan Guangdong,528445,Nike
EAGLE NICE,JL Raya Serang,Indonesia,Banten,Kabupaten Serang,42186,Nike
YKK,1258 FeiDu Road Pudong District,China,Shanghai,Shanghai,201306,Nike
MAXIM,No 398 Jinxiu Rd Yaozhuang Town Jiashan,China,Zhejiang,Jiaxing,314117,Nike
SOUTH ISLAND,Lot B1 4,Vietnam,Long An,Tien Giang,3937350,Nike
JDTEX INDUMENTARIA SA,Juan Iribarne 960,Argentina,Buenos Aires,Lujan,B6700,Nike
"GAUNGZHOU JIN HONG YUAN LEATHER PRODUCT CO., LTD",3rd Floor 1st Building NanHe 1st street,China,Guangdong,guangzhou,510000,Nike
FAR EASTERN,Huan cheng Science and Technology Park,China,Shandong,Taian City,271400,Nike
TCS,VIA REGINA TEODOLINDA 47,Italy,Como,Como,22100,Nike
GRUPO,Av Lazaro Cardenas S N,Mexico,Veracruz,Xalapa,91180,Nike
PT MAP,JL Baru Mulungan Gondang Penen,Indonesia,Yogyakarta,Yogyakarta,55285,Nike
MAXIM,No 33  6th Street,Vietnam,Bình Duong,Thuan An,72000,Nike
MARBELYS,5a Avenida 0 03 zona 2,Guatemala,Guatemala,San Pedro Sacatepequez,01058,Nike
PROSPORTS FASHION,Lot CN24 Cao An Industrial cluster,Vietnam,Hai Phong,Hai Duong,03608,Nike
DEAN SHOES,Huafeng Industry Garden,China,Guangdong,Xinning,510000,Nike
ZHEJIANG WALT,2929 N Main St,USA,Utah,N Logan,84341,Nike
XIANG ZHOU LEATHER,Chihu Industry Area Zhangzhou Fujian China,China,Fujian,"Zhangzhou, Fujian",363209,Nike
DAEHWA,Bekasi Intl Industrial Estate Block,Indonesia,Jawa Barat,BEKASI,17550,Nike
SPORTS CITY,Crescent Road Lot 8 Block 4,Philippines,Cebu,Lapu Lapu City,6015,Nike
AVERY DENNISON,LOT E01 TRUNG TAM ROAD,Vietnam,Long An,Can Giuoc,850000,Nike
TREMON,Road No 5 Trang Bang Industrial Park,Vietnam,Tây Ninh,Tay Ninh,80000,Nike
HUAJIN,No 1688 Huajin Street,China,Shanxi,Linyi County,044100,Nike
MAS HOLDINGS,Lot 49 58 59 BEPZ,Sri Lanka,Colombo,Colombo,42000,Nike
TRIMCO GROUP,Flat G 8 Floor City Industrial Complex,China,Guangdong,Kwai Chung,999077,Nike
